ordinal,id,location,euro,surface,compartiment,link
0,XAVK00009,vest,89800,81,decomandat,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/vest/apartament-de-vanzare-3-camere-XAVK00009?lista=141495822
1,XAVK0000A,vest,91300,83,decomandat,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/vest/apartament-de-vanzare-3-camere-XAVK0000A?lista=141495822
