ordinal,id,location,euro,surface,compartiment,link
0,X46K102RU,campului,100000,91,decomandat,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/penthouse-de-vanzare-3-camere-X46K102RU?lista=141495822
1,X9AC1001R,campului,96000,71,decomandat,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-3-camere-X9AC1001R?lista=141495822
