id,surface,euro,location,link
X9PN1000N,72,118000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X9PN1000N?lista=141346768
X9PN1003B,72,115000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X9PN1003B?lista=141346768
XA9D0004L,72,115000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-XA9D0004L?lista=141346768
XAH21000H,72,115000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-XAH21000H?lista=141346768
XAHI1003L,72,115000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-XAHI1003L?lista=141346768
XARL1002A,72,120000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-XARL1002A?lista=141346768
XASI1000B,72,85000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-XASI1000B?lista=141346768
XV0C007B9,72,84000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XV0C007B9?lista=141346768
X01V10030,73,115000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X01V10030?lista=141346768
X1KA1001D,73,89990,dambul rotund,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/dambul-rotund/apartament-de-vanzare-3-camere-X1KA1001D?lista=141346768
X1KA100KG,73,80000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X1KA100KG?lista=141346768
X1KA100O7,73,120000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X1KA100O7?lista=141346768
X46K103RM,73,102000,semicentral,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/semicentral/apartament-de-vanzare-3-camere-X46K103RM?lista=141346768
X4HK10039,73,89500,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X4HK10039?lista=141346768
X57Q10035,73,106223,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X57Q10035?lista=141346768
X57Q1003R,73,109175,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X57Q1003R?lista=141346768
X5ET1003K,73,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X5ET1003K?lista=141346768
X5ET1003S,73,120000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X5ET1003S?lista=141346768
X6MU1000R,73,83200,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X6MU1000R?lista=141346768
X7F91002O,73,87800,dambul rotund,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/dambul-rotund/apartament-de-vanzare-3-camere-X7F91002O?lista=141346768
X7KQ100B1,73,120000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X7KQ100B1?lista=141346768
X7NS1001S,73,77900,iris,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/iris/apartament-de-vanzare-3-camere-X7NS1001S?lista=141346768
X8DD10016,73,96000,calea turzii,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/calea-turzii/apartament-de-vanzare-3-camere-X8DD10016?lista=141346768
X8F50008C,73,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8F50008C?lista=141346768
X8I70000J,73,120000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X8I70000J?lista=141346768
X8M2100IL,73,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8M2100IL?lista=141346768
X8SC10037,73,106223,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X8SC10037?lista=141346768
X93B1000G,73,87150,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X93B1000G?lista=141346768
X93B1002M,73,96237,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X93B1002M?lista=141346768
X93B1008M,73,109700,central,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X93B1008M?lista=141346768
X9PL10032,73,119900,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X9PL10032?lista=141346768
X9PL100C2,73,114500,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X9PL100C2?lista=141346768
X9T700022,73,97200,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X9T700022?lista=141346768
XAR91002J,73,115000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-XAR91002J?lista=141346768
X1FJ001B4,74,119000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1FJ001B4?lista=141346768
X1KA101A6,74,112211,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X1KA101A6?lista=141346768
X4I7100BI,74,115000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X4I7100BI?lista=141346768
X4I7100BS,74,90007,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X4I7100BS?lista=141346768
X4NB100AT,74,86000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X4NB100AT?lista=141346768
X54N0003O,74,90033,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X54N0003O?lista=141346768
X57Q1003N,74,112500,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X57Q1003N?lista=141346768
X57Q1005D,74,114000,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X57Q1005D?lista=141346768
X57Q100K3,74,95000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X57Q100K3?lista=141346768
X5NQ1000G,74,86300,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X5NQ1000G?lista=141346768
X5NQ10013,74,98900,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X5NQ10013?lista=141346768
X7JK0003U,74,99900,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X7JK0003U?lista=141346768
X7KQ100CU,74,97000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X7KQ100CU?lista=141346768
X8BO10025,74,97000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X8BO10025?lista=141346768
X8BT0001G,74,97000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X8BT0001G?lista=141346768
X8M21005Q,74,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X8M21005Q?lista=141346768
X8M2100MD,74,97000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X8M2100MD?lista=141346768
X8MD1003D,74,96000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X8MD1003D?lista=141346768
X8MD100AN,74,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X8MD100AN?lista=141346768
X8SC1002E,74,101874,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X8SC1002E?lista=141346768
X8SC10036,74,104673,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X8SC10036?lista=141346768
X93B1002S,74,95544,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X93B1002S?lista=141346768
X93B1003B,74,113093,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X93B1003B?lista=141346768
X93B1004U,74,110500,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X93B1004U?lista=141346768
X93B1005O,74,85445,marasti,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X93B1005O?lista=141346768
X93B10086,74,86300,marasti,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X93B10086?lista=141346768
X9ND1007T,74,97800,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X9ND1007T?lista=141346768
XA7E0000S,74,104400,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-XA7E0000S?lista=141346768
XAHI1003U,74,110000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-XAHI1003U?lista=141346768
XARL1001L,74,89900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-XARL1001L?lista=141346768
X1KA10011,75,103000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA10011?lista=141346768
X1KA1008G,75,120000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X1KA1008G?lista=141346768
X1KA100PE,75,113670,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1KA100PE?lista=141346768
X1KA10190,75,117459,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1KA10190?lista=141346768
X1KA101EA,75,85721,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1KA101EA?lista=141346768
X46K100BS,75,110000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X46K100BS?lista=141346768
X46K101TB,75,105000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X46K101TB?lista=141346768
X4HK10058,75,105570,sopor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/sopor/apartament-de-vanzare-3-camere-X4HK10058?lista=141346768
X4NB100B3,75,80000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X4NB100B3?lista=141346768
X54N0001E,75,118000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X54N0001E?lista=141346768
X57Q1000Q,75,119000,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X57Q1000Q?lista=141346768
X57Q1009N,75,114000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X57Q1009N?lista=141346768
X83T0000P,75,100000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X83T0000P?lista=141346768
X8F500076,75,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X8F500076?lista=141346768
X8M210018,75,98500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8M210018?lista=141346768
X8M210089,75,92500,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-4-camere-X8M210089?lista=141346768
X8QD10012,75,90000,dambul rotund,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/dambul-rotund/apartament-de-vanzare-3-camere-X8QD10012?lista=141346768
X8SD00021,75,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8SD00021?lista=141346768
X92N1003M,75,112500,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X92N1003M?lista=141346768
X9AC1002T,75,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X9AC1002T?lista=141346768
X9AC1003P,75,100000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9AC1003P?lista=141346768
X9E00000O,75,85721,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X9E00000O?lista=141346768
XAMQ0000Q,75,94000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XAMQ0000Q?lista=141346768
XANP00005,75,86767,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XANP00005?lista=141346768
XARL1000L,75,97500,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-XARL1000L?lista=141346768
XARL10048,75,93500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-XARL10048?lista=141346768
XB0U100CH,75,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XB0U100CH?lista=141346768
XV0G00O3D,75,107640,andrei muresanu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/andrei-muresanu/apartament-de-vanzare-3-camere-XV0G00O3D?lista=141346768
X1KA1004U,76,107000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1KA1004U?lista=141346768
X1KA100N2,76,118000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA100N2?lista=141346768
X1KA101D9,76,90000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1KA101D9?lista=141346768
X1KA101DB,76,85000,baciu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/baciu/apartament-de-vanzare-3-camere-X1KA101DB?lista=141346768
X1KA101PP,76,120000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA101PP?lista=141346768
X1KA10216,76,119300,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X1KA10216?lista=141346768
X46K10068,76,120000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X46K10068?lista=141346768
X46K102P3,76,118000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X46K102P3?lista=141346768
X46K102PH,76,107000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K102PH?lista=141346768
X46K105DS,76,119000,semicentral,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/semicentral/apartament-de-vanzare-3-camere-X46K105DS?lista=141346768
X46K105NO,76,75800,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-3-camere-X46K105NO?lista=141346768
X4I71005N,76,119900,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-4-camere-X4I71005N?lista=141346768
X4I71009J,76,95900,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X4I71009J?lista=141346768
X4I7100JH,76,92900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X4I7100JH?lista=141346768
X54N00082,76,119900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X54N00082?lista=141346768
X57Q100AN,76,117000,europa,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/europa/apartament-de-vanzare-3-camere-X57Q100AN?lista=141346768
X57Q100GC,76,117224,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X57Q100GC?lista=141346768
X5ET10010,76,118000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X5ET10010?lista=141346768
X671000A7,76,95900,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X671000A7?lista=141346768
X7KQ100CG,76,95900,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X7KQ100CG?lista=141346768
X82S1003F,76,92500,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X82S1003F?lista=141346768
X8F50008G,76,110000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8F50008G?lista=141346768
X8JT10021,76,108000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8JT10021?lista=141346768
X8M21003D,76,76500,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-3-camere-X8M21003D?lista=141346768
X8M21006Q,76,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8M21006Q?lista=141346768
X8MD1008K,76,118000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X8MD1008K?lista=141346768
X8SC1001O,76,95900,buna ziua,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X8SC1001O?lista=141346768
X90R1006G,76,75800,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X90R1006G?lista=141346768
X91L1000I,76,116500,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X91L1000I?lista=141346768
X93B1008H,76,117129,zorilor,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X93B1008H?lista=141346768
X93B1009M,76,108088,europa,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/europa/apartament-de-vanzare-3-camere-X93B1009M?lista=141346768
X9CH1003O,76,117000,plopilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/plopilor/apartament-de-vanzare-3-camere-X9CH1003O?lista=141346768
X9CH1006B,76,119000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X9CH1006B?lista=141346768
X9LN1001S,76,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9LN1001S?lista=141346768
X9PI10070,76,120000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-4-camere-X9PI10070?lista=141346768
X9PI1009B,76,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PI1009B?lista=141346768
X9PL1003N,76,99900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X9PL1003N?lista=141346768
X9PL10069,76,118000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9PL10069?lista=141346768
X9PN10011,76,110000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X9PN10011?lista=141346768
XANP0000I,76,97977,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XANP0000I?lista=141346768
XAON1000J,76,118000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-XAON1000J?lista=141346768
X1FJ001B6,77,110000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X1FJ001B6?lista=141346768
X3SH100LT,77,95000,aurel vlaicu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/aurel-vlaicu/apartament-de-vanzare-4-camere-X3SH100LT?lista=141346768
X46K103C2,77,98000,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X46K103C2?lista=141346768
X4HK10056,77,89500,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X4HK10056?lista=141346768
X4I7100E8,77,82500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X4I7100E8?lista=141346768
X57Q1002J,77,109900,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-4-camere-X57Q1002J?lista=141346768
X6710002V,77,95900,andrei muresanu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/andrei-muresanu/apartament-de-vanzare-3-camere-X6710002V?lista=141346768
X6710003S,77,103000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X6710003S?lista=141346768
X67100061,77,95900,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X67100061?lista=141346768
X6710007P,77,99736,andrei muresanu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/andrei-muresanu/apartament-de-vanzare-3-camere-X6710007P?lista=141346768
X671000B7,77,95900,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X671000B7?lista=141346768
X7P110025,77,105000,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X7P110025?lista=141346768
X82S10018,77,110900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X82S10018?lista=141346768
X82S10043,77,110000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X82S10043?lista=141346768
X8I70002O,77,91000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8I70002O?lista=141346768
X8MD1000B,77,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X8MD1000B?lista=141346768
X8SC1001J,77,91700,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8SC1001J?lista=141346768
X93B10011,77,109000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X93B10011?lista=141346768
X93B1003F,77,95900,buna ziua,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X93B1003F?lista=141346768
X9CH1001E,77,79500,iris,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/iris/apartament-de-vanzare-3-camere-X9CH1001E?lista=141346768
X9EV10042,77,87000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9EV10042?lista=141346768
X9LN1000V,77,96000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9LN1000V?lista=141346768
X9PI10026,77,119000,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-4-camere-X9PI10026?lista=141346768
XANP00004,77,89458,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XANP00004?lista=141346768
XANP00011,77,91207,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XANP00011?lista=141346768
XAT000013,77,95103,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XAT000013?lista=141346768
XB0U10084,77,78000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-XB0U10084?lista=141346768
X1FJ0014U,78,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1FJ0014U?lista=141346768
X1FJ00197,78,115000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1FJ00197?lista=141346768
X1KA100E3,78,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1KA100E3?lista=141346768
X1KA100GV,78,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X1KA100GV?lista=141346768
X1KA100N4,78,110000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1KA100N4?lista=141346768
X1KA100RI,78,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X1KA100RI?lista=141346768
X1KA1016R,78,89900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1KA1016R?lista=141346768
