ordinal,id,location,euro,surface,compartiment,link
0,X4HK10058,sopor,105570,75,semidecomandat,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/sopor/apartament-de-vanzare-3-camere-X4HK10058?lista=141495822
1,X8M21001Q,sopor,106600,82,semidecomandat,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/sopor/apartament-de-vanzare-3-camere-X8M21001Q?lista=141495822
